ticker,market_cap,price,pe_ratio,pb_ratio,ev_ebitda,ev_ebit,p_fcf,roe,roa,roic,gross_margin,gross_margin_stability,debt_to_equity,revenue_cagr,eps_cagr,fcf_cagr,revenue_ttm,ebit_ttm,fcf_ttm,equity_ttm,company,sector,sub_industry,missing_pct,z_pe_ratio,z_pb_ratio,z_ev_ebitda,z_p_fcf,value_score,z_roe,z_roic,z_gross_margin,z_gross_margin_stability,z_debt_penalty,quality_score,z_revenue_cagr,z_eps_cagr,z_fcf_cagr,growth_score,composite_score_raw,composite_score,value_pct,quality_pct,growth_pct,rank,trailing_return_1y
DECK,14661662720,105.57,15.038462,5.9119673,9.808,9.88016065185426,13.361191252966286,0.40968772278225885,0.2776942131616304,0.9940380067412512,0.5770385958654284,-0.03525356608628769,0.15009933438361875,0.1469097911350663,0.2955462717849462,0.33967181674798863,5472296000.0,1328886000.0,1097332000.0,2499638000.0,Deckers Brands,Consumer Discretionary,Footwear,0.0,0.5417148454707562,-0.0672206204918452,0.5237723252334353,0.3679492721911353,0.34155395560087043,0.5825357672466938,5.034977725396973,0.5348092559405986,-0.3472872806202437,0.19305698069298888,1.199618489731402,0.8602373965409346,0.667606752486278,0.3906862379214149,0.6395101289828758,0.7260203508138278,98.01192842942345,76.1431411530815,97.8131212723658,84.49304174950298,11,0.05107524023021259
MA,427734106112,484.09,28.014465,63.897835,20.512,22.71907309430052,26.028972562039797,1.9345999741501874,0.2763816311834112,0.9428606765196957,0.7788722515324327,-0.008488167074954532,2.455732195941579,0.1382198495222513,0.17359895932136804,0.17623427286242377,32791000000.0,19300000000.0,16433000000.0,7737000000.0,Mastercard,Financials,Transaction & Payment Processing Services,0.0,0.2029489673692991,-2.7332537367904113,-0.03714724022637312,0.20257401741496725,-0.5912194980581296,5.511142619792228,4.725888197671546,1.5268725504948213,0.5766332775484182,-0.11669048495419385,2.4447692321105636,0.7719002369212725,0.26483704011219117,-0.052515443877145226,0.3280739443854395,0.7232165533283527,97.8131212723658,11.133200795228628,100.0,74.35387673956262,12,-0.10214917128572853
GE,371039895552,355.12,44.05955,20.518866,34.565,35.18305871659135,51.079280775330396,0.4660277346468919,0.06686691915893954,0.3198644510828977,0.3148620652055392,-0.02786891045273291,1.09733897306848,0.1631543559703441,1.8801303903232482,0.11395514846114008,45855000000.0,10843000000.0,7264000000.0,18677000000.0,GE Aerospace,Industrials,Aerospace & Defense,0.0,-0.21594175801335674,-0.7388062534273417,-0.7735637810902265,-0.12445255510939342,-0.4631910869100796,0.7646300276209778,0.9632532915255704,-0.7538544800537855,-0.09237476644668992,0.06580121402902427,0.1894910573350194,1.025370694409093,5.901198840436842,-0.22140082981342127,2.235056235010838,0.6695981101439151,97.61431411530815,12.524850894632205,71.57057654075547,99.20477137176938,13,0.4406183905780563
MTD,23523059712,1164.07,27.332,-147.57788089999997,21.1,22.991385329114106,27.71827626059332,0.12856662798670312,0.234116853586364,0.4281841323058058,0.5937429449987446,-0.005001549176869817,0.0,0.008991856613079108,0.03064056292120587,0.04775050536745962,4026399000.0,1117424000.0,848648000.0,-23636000.0,Mettler Toledo,Health Care,Life Sciences Tools & Services,0.0,0.22076615306188188,6.989826804131582,-0.06796008631104875,0.18052050838079176,1.8307883448158018,-0.3260642869279504,1.6174585610778274,0.6169153426574869,0.6969885897615957,0.2132218947154403,0.5637040202568799,-0.5417603543203926,-0.20732844706696374,-0.4009312391943723,-0.3833400135272429,0.6598468758747223,97.4155069582505,99.40357852882704,91.05367793240556,27.435387673956264,14,0.00039528789138132403
APP,157686661120,469.39,40.816525,66.78857,32.59,38.168479081599045,39.99381682347666,1.5617226261095971,0.4592208121372911,0.9940380067412512,0.8786399662671873,-0.1465413485551335,1.6605561231683945,0.2483811324958407,0.05555727406442923,1.1228988372325643,5480717000.0,4159926000.0,3942776000.0,2134671000.0,AppLovin,Information Technology,Application Software,0.0,-0.13127576249609468,-2.8661619012472372,-0.6700682521493522,0.020265875105117404,-0.9118100101968917,4.305980912249198,5.034977725396973,2.0172560172304292,-4.188854150310157,-0.009863514627989569,1.4318993979876908,1.8917391577713265,-0.12503309854535014,2.514601737727811,1.4271025989845958,0.6568443816257263,97.21669980119285,7.5546719681908545,99.20477137176938,96.81908548707754,15,0.3994932116585157
APO,77950935040,135.21,84.506256,4.2014174,11.742,13.767408706116077,10.757788440518906,0.1496079859474744,0.007575675400098492,0.3187592327512167,0.907236183128362,-0.02305668156843837,0.5725547320166231,0.42964764687572576,0.1381684374742409,0.26418366383029745,32049000000.0,7047000000.0,7246000000.0,23341000000.0,Apollo Global Management,Financials,Asset Management & Custody Banks,0.0,-1.2718881749802358,0.01142583012393473,0.4224253110705738,0.4019361553626263,-0.10902521960577524,-0.25805736984843175,0.9565782381241158,2.1578136314565177,0.07373959616491058,0.13630271987915962,0.6132753631552543,3.734394693092996,0.14781649406372208,0.1859812751962466,1.3560641541176548,0.6274643597713307,97.01789264413519,23.45924453280318,92.6441351888668,95.82504970178927,16,0.024934324609926506
UBER,145402839040,71.43,17.724566,5.8770776,21.765,24.485872246153846,14.893254024377752,0.3717687955327096,0.16266463868483222,0.15397301349325337,0.39754311090604993,-0.006766749297505877,0.44672904108575867,0.17730580736694201,0.056732835871963094,1.4869975372222097,52017000000.0,6240000000.0,9763000000.0,27041000000.0,Uber,Industrials,Passenger Ground Transportation,0.0,0.4715884452046777,-0.06561648660013623,-0.1028079479544318,0.3479485108128365,0.16277813036573655,0.4599795450669219,-0.038661147471067185,-0.3474562987209073,0.6360552676001404,0.15320662055170875,0.17262479740535933,1.169226554041987,-0.12115043248627,3.501946214031659,1.5166741118624587,0.6263521641976976,96.81908548707754,50.29821073558648,68.98608349900597,97.01789264413519,17,-0.16201311478990033
AMP,42378387456,471.41,11.74122,6.835893,11.742,7.738381992546584,5.192793463546134,0.5440525271033746,0.01866383103549428,0.9940380067412512,0.5345741225130116,-0.015068379849229596,0.8950984883188273,0.09030445218644934,0.09411381840681132,0.2453905181040399,18480000000.0,4830000000.0,8161000000.0,6549000000.0,Ameriprise Financial,Financials,Asset Management & Custody Banks,0.0,0.6277962899219486,-0.10970022131360432,0.4224253110705738,0.47458600932606493,0.35377684725124575,1.0168107851855515,5.034977725396973,0.32608566523770494,0.3494894992433564,0.09297096800283483,1.364066928613284,0.28481870159193046,0.0023121291697592683,0.13501897122284223,0.14071660066151065,0.6147320902602085,96.62027833001989,78.72763419483101,99.00596421471172,65.00994035785288,18,-0.0794954851836508
EIX,27782121472,72.2,7.847826,1.6117871,8.394,9.554923196388263,55.91059134226098,0.26742135502588316,0.049996809393146574,0.10089011361709344,0.48071646736035617,-0.051322613285784933,2.3635587917401444,0.03904776111316921,0.9326535131289801,1.1725505319277079,19317000000.0,7531000000.0,-715000000.0,17579000000.0,Edison International,Utilities,Electric Utilities,0.0,0.7294415374766035,0.1304900161509413,0.5978698836751551,-0.18752431143476161,0.31756928146698454,0.12272242757298837,-0.35925951362241026,0.06136171406545585,-0.9019781728244535,-0.10430756014968888,-0.23629222099162167,-0.23622858533561725,2.7718556708396456,2.649244697171965,1.7282905942253308,0.6144402319934823,96.42147117296223,72.16699801192843,26.44135188866799,97.61431411530815,19,0.5249288306505056
RMD,27335874560,188.45,18.172613,4.2103267,12.512,15.715672863599135,16.55770361962172,0.23471114180144,0.17135502816050763,0.23760936020000634,0.5936214313626009,-0.015613226890032576,0.1427334325425584,0.12879187738214926,0.2878156389061399,1.0377475102618,5146327000.0,1687394000.0,1650946000.0,5967859000.0,ResMed,Health Care,Health Care Equipment,0.0,0.4598912349477347,0.011016204644741654,0.38207515548349863,0.3262194669369052,0.29480051550322006,0.017001078097569847,0.46646717384535274,0.6163180725054523,0.3306818071987849,0.19404654389080547,0.32490293510759305,0.6760606655020887,0.6420738832646098,2.2836926673660707,1.2006090720442564,0.6127092231966156,96.22266401590457,68.19085487077535,81.51093439363817,94.43339960238568,20,-0.2523381951519841
ADBE,77472751616,194.9,11.149885,6.7516537,8.112,8.772229790374569,7.863657289484369,0.6134388712036479,0.2417276918904258,0.553553738317757,0.8926753334174765,-0.007961749531143878,0.5719693710745934,0.10522339932516123,0.18249242076044214,0.10029506958590018,23769000000.0,8997000000.0,9852000000.0,11623000000.0,Adobe Inc.,Information Technology,Application Software,0.0,0.6432343350986587,-0.10582712649926544,0.6126474731239281,0.43971843663039356,0.39744327958842873,1.2410715652395623,2.3746381979521938,2.0862433847206487,0.594804797827319,0.1363813594888328,1.2866278610457111,0.4364765001674926,0.2942105198015918,-0.25844354219807564,0.15741449259033627,0.6092644038899806,96.02385685884693,87.47514910536779,98.2107355864811,66.6003976143141,21,-0.48726718825617554
EXPE,28567656448,238.02,21.007944,49.587498,11.068,15.208283293121694,9.185741623151126,1.0077881619937694,0.05292000654343203,0.6531496062992126,0.9011742347111925,-0.019334225309707655,4.996105919003115,0.08087962506974211,0.6534957812135467,0.03834748630944329,14733000000.0,1890000000.0,3110000000.0,1284000000.0,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",0.0,0.3858689496628683,-2.0753032074514723,0.45774479790913053,0.42245890015898996,-0.2023076399301209,2.5156318654412013,2.976155308448633,2.1280176269285276,0.20223586341161368,-0.4579739284870479,1.4728133471485854,0.18901110074815597,1.8498486407612849,-0.4264298716469909,0.5374766232874834,0.6020089352998377,95.82504970178927,18.886679920477135,99.40357852882704,80.9145129224652,22,0.44671379459120164
BSX,65890127872,44.33,18.548117,2.5474083,13.765,20.27480509908945,19.356676813160988,0.1195939253879168,0.06635678794678634,0.08752514612942468,0.6900966424230348,-0.0037560772543609403,0.4719379333113239,0.16541890019606442,0.6275327586449331,0.5500574158769729,20074000000.0,3734000000.0,3404000000.0,24232000000.0,Boston Scientific,Health Care,Health Care Equipment,0.0,0.4500879124384373,0.0874726879216527,0.31641444775544,0.2896794530465742,0.28591362529052605,-0.3550645939781174,-0.4399782902945334,1.0905180537282797,0.7399813026047911,0.1498199623335545,0.2370552868787949,1.0483908035935134,1.7640975165989903,0.9611992861684581,1.2578958687869872,0.6002643364034517,95.62624254473161,66.79920477137176,75.7455268389662,94.83101391650099,23,-0.5669206568315355
ACGL,32157818880,92.04,7.08,1.3850182,5.421,6.234834612053833,5.247685848563969,0.1817318020325539,0.05551419088603122,0.15613021355331122,0.5345741225130116,-0.015068379849229596,0.11274064281583078,0.2614046974297357,0.4506349306453876,0.17619541011278583,19294000000.0,5127000000.0,6128000000.0,24206000000.0,Arch Capital Group,Financials,Property & Casualty Insurance,0.0,0.7494872517939576,0.14091623586838112,0.7536634064808363,0.4738694006369732,0.529484073695037,-0.1542312907118725,-0.025632567338301552,0.32608566523770494,0.3494894992433564,0.19807588904824097,0.13875743909582566,2.024129544915693,1.179836282270784,-0.05262082991996846,1.0504483324221694,0.5776721322445223,95.42743538767395,96.22266401590457,66.40159045725646,92.84294234592446,24,0.010207444835316215
META,1431289856000,563.85,20.488733,5.872642,13.145,16.497457182497676,31.041442147953763,0.2782966539773433,0.16517631502017643,0.2593863164283533,0.8199944269179861,-0.01649071926907853,0.38618965858508675,0.19893831442939258,0.398395285030712,0.33708391235753266,200966000000.0,87097000000.0,46109000000.0,217243000000.0,Meta Platforms,Communication Services,Interactive Media & Services,0.0,0.39942404596909875,-0.0654125497279343,0.3489041834229551,0.13713726771085175,0.20501323684374284,0.15787203889492882,0.597990820873779,1.7289984083326029,0.3003914592651113,0.16133971086894056,0.5893184876470724,1.3891307046672445,1.0072982688149215,0.3836684894230219,0.9266991543017293,0.577207181544557,95.2286282306163,56.66003976143141,92.44532803180915,91.25248508946322,25,-0.19015941418012927
UHS,8634905600,142.64,6.834480238,1.1567407,5.166,6.4871632377737125,10.472264386635134,0.2046232217743443,0.09588066869089111,0.13639519629325797,0.9044615411991676,-0.006599431271829985,0.7100949284971313,0.09025656499826118,0.3621405696848752,0.4654120090227676,17364829000.0,2124398000.0,824550000.0,7275792000.0,Universal Health Services,Health Care,Health Care Facilities,0.0,0.7558970621003508,0.15141181692710598,0.7670261203440883,0.4056636126026666,0.5199996529935529,-0.0802448642124617,-0.1448237627006927,2.144175566960345,0.6418309544714138,0.11782504808900936,0.5357525885215229,0.2843319068152572,0.8875555620914064,0.7316621444418652,0.6345165377828429,0.5641338625461416,95.02982107355865,96.02385685884693,90.05964214711729,84.09542743538768,26,-0.17444228596893085
MCK,87205355520,744.85,19.41736,-41.15193,13.899,14.83917276426799,16.119289375231055,0.12856662798670312,0.05784531661868494,0.9940380067412512,0.04576809065976582,-0.003990850935110166,0.0,0.13391523079521161,0.1531382381030486,0.055475954846180286,403430000000.0,6448000000.0,5410000000.0,-2172000000.0,McKesson Corporation,Health Care,Health Care Distributors,0.0,0.4273944938118738,2.0966498838357923,0.3093924726272997,0.3319428738693943,0.79134493103609,-0.3260642869279504,5.034977725396973,-2.076519196452778,0.731877099485335,0.2132218947154403,0.7154986472434041,0.7281418541225287,0.19725901290039666,-0.3799817552495073,0.18180637059113938,0.5590725468332205,94.83101391650099,98.2107355864811,94.23459244532803,67.59443339960238,27,0.03609102771204853
ANET,219800616960,174.56,59.78082,16.297264,48.96,53.798710763725005,51.68860336751011,0.28385271411826524,0.1805477000915233,0.2927295178060077,0.6405609780472368,-0.015351964593305801,0.0,0.27146525721597636,0.37084474021641967,1.1170482953420318,9005700000.0,3856100000.0,4252400000.0,12370500000.0,Arista Networks,Information Technology,Communications Equipment,0.0,-0.6263786110581729,-0.5447084295565047,-1.527902079370677,-0.1324071350365366,-0.7078490637554729,0.17582955484979,0.7993697189533864,0.8470377766843741,0.3397003765434085,0.2132218947154403,0.47503186434927985,2.126399653887392,0.9163038484670676,2.498736533542336,1.8471466786322654,0.5512001949309266,94.63220675944333,9.74155069582505,87.8727634194831,98.80715705765407,28,0.8984230924646139
SMCI,22938116096,35.46,18.663158,2.814956,18.479,22.943637263082888,14.969631534089055,0.16644003444788566,0.07481965347186907,0.16994420724444662,0.11059154174200105,-0.02916418498805703,0.7583425596899119,0.4685532350721122,0.4671208298210745,0.15371700451377657,21972042000.0,1271489000.0,1532310000.0,6301693000.0,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,0.44708452492514306,0.07517156944775404,0.0693876510833981,0.346951418281832,0.23464879093453178,-0.20365519063642304,0.05779813855257918,-1.7578955940981882,-0.13708662638016558,0.11134327827447547,-0.3858991988575445,4.129887471724879,1.2342861978538173,-0.11357663559829267,1.7501990113268011,0.5451550292365183,94.43339960238568,59.24453280318092,16.69980119284294,98.01192842942345,29,-0.13279531392094912
GDDY,9929414656,74.99,11.884311,41.91727,9.503,10.64535796413322,6.302389499206601,2.048417719204871,0.10889992408119578,0.30869260544580884,0.6361414635131587,-0.0037855736381712927,17.95722919572292,0.06564722266304868,0.4161701082120004,0.19657469711825604,4951100000.0,1171000000.0,1575500000.0,215100000.0,GoDaddy,Information Technology,Internet Services & Infrastructure,0.0,0.624060598101947,-1.7226469022400472,0.5397551790698741,0.46010046346614847,-0.024682665400519374,5.879008323352927,0.8957800474770805,0.8253147487061193,0.7389631105956798,-2.1992204009162593,1.2279691658431093,0.03416688858375272,1.0660052651037162,0.002642691911979921,0.3676049485331496,0.5220702276473256,94.23459244532803,28.429423459244536,98.01192842942345,76.1431411530815,30,-0.5768058738416733
LYV,39691493376,170.56,20.483003500000002,-147.57788089999997,28.633,31.762415209125475,130.1450046593372,1.8301077093949603,0.02164631906913129,0.2970469338011104,0.25546392133835705,-0.008936743306083666,38.3915766013424,0.14744538940043328,0.3333790189024399,-0.4095761051289539,25201406000.0,1346560000.0,304979000.0,271007000.0,Live Nation Entertainment,Communication Services,Movies & Entertainment,0.0,0.39957362662953644,6.989826804131582,-0.4627103746713566,-1.1566391639841633,1.4425127230263994,5.173417421736647,0.8254450938340877,-1.0458113298692733,0.5611487782637059,-4.944448154465783,0.11395036189987699,0.8656819934747004,0.7925614100920829,-1.6410864574174437,0.0057189820497798305,0.5155772719225964,94.03578528827038,99.00596421471172,63.22067594433399,54.87077534791253,31,0.13186007562056856
HPQ,21527865344,23.54,8.718518,-147.57788089999997,6.088,8.901291725721377,7.688523337142857,0.1866106622683179,0.06054729584141349,0.37192082968156587,0.20602224432588842,-0.011105700894940852,0.0,-0.04209584055759441,-0.04577964126449208,-0.08855519305487403,55295000000.0,3223000000.0,2800000000.0,-346000000.0,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,0.706710289654303,6.989826804131582,0.7187107392385257,0.442004774015117,2.214313151759882,-0.13846252502123826,1.2776519013495233,-1.288829635330675,0.48627806532224876,0.2132218947154403,0.10997194020705983,-1.0610897423235914,-0.45973043147835035,-0.7705581519788909,-0.7637927752602774,0.5073245367605965,93.83697813121272,100.0,62.22664015904572,11.133200795228628,32,0.035041618489644266
LULU,11971989504,105.43,8.536841,2.4753475,4.908,5.696726357144957,12.989382921311742,0.3182656030827274,0.18673654857431518,0.3525859066653288,0.566005440167168,-0.01717350919105347,0.3624544523805685,0.11034694078962404,0.2567696584205337,0.41141145031074133,11102600000.0,2210615000.0,921675000.0,4961840000.0,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.0,0.7114533502435952,0.09078584829688269,0.7805460426057317,0.3728031527622524,0.4888970984771155,0.28705405331780975,1.160877106771062,0.4805785145155685,0.2768220872727151,0.16452838851621132,0.47397203007867333,0.4885596004148825,0.5395346769635787,0.5852261550709692,0.5377734774831434,0.5005897947676791,93.63817097415506,94.43339960238568,87.67395626242545,81.11332007952286,33,-0.5325855584043079
DIS,177905598464,102.45,16.392,1.6445414,11.47,16.372464193412956,17.65461927795971,0.11289808772265152,0.06280061160221553,0.07322225278595917,0.3776436325125761,-0.01914529729086391,0.4084591650055976,0.045093923223104904,0.5850904212609995,1.1137596974046584,94425000000.0,13815000000.0,10077000000.0,109869000000.0,Walt Disney Company (The),Communication Services,Movies & Entertainment,0.0,0.5063778862304039,0.1289840621665504,0.43667887252470944,0.31189946077010466,0.34598507042294213,-0.3767059385020106,-0.5263617442476839,-0.4452672511594384,0.2087575102792692,0.1583479408911715,-0.19624589654773844,-0.17476663182788513,1.623918223794022,2.489818679651778,1.312990090539305,0.49583055816218097,93.43936381709742,76.73956262425448,29.62226640159046,95.42743538767395,34,-0.12031416363973557
NOW,95921963008,93.01,55.3631,8.178861,32.261,40.79288893870403,21.160812487977058,0.13483492749151496,0.06713265227744067,0.15500042951636459,0.7753426720891701,-0.006839193943514207,0.1853594569577291,0.22376517864742618,0.7345580184539504,0.2777385491478457,13278000000.0,2284000000.0,4533000000.0,12964000000.0,ServiceNow,Information Technology,Systems Software,0.0,-0.5110447293531234,-0.17144625192666782,-0.6528277311257836,0.2661268364048757,-0.26729796900017483,-0.30580477109973814,-0.032455987256843545,1.5095237778171315,0.633554535302146,0.18832000205782157,0.39862751136410346,1.6415069305385332,2.117582412979256,0.22273872900092645,1.3272760241729054,0.4946125971988843,93.24055666003976,17.09741550695825,84.09542743538768,95.62624254473161,35,-0.5256527883125521
LVS,31674062848,47.8,17.638376,26.452682,9.22,15.050178227779655,17.79441733033708,1.0232704402515724,0.07422445255474452,0.17273405748910073,0.49788737804409616,-0.04693231031704009,9.927044025157233,0.4685532350721122,-0.006993235789038321,0.11486751551674179,13017000000.0,2959000000.0,1780000000.0,1590000000.0,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,0.0,0.4738386166198326,-1.0116270387240027,0.5545851713181108,0.31007442622261366,0.08171779385913859,2.565671507162208,0.07464765944027897,0.14576106841056083,-0.750428361529104,-1.1204148604801407,0.18304740260076063,4.129887471724879,-0.3316260144003683,-0.21892671888488574,1.193111579479875,0.49303045185492433,93.04174950298211,37.97216699801193,70.37773359840955,94.23459244532803,36,0.16229103684608104
